RunNum,BlockType,Category,Onset,Response,ResponseTime,Accuracy,ImageName,GoTrial
3,1,things that are yellow,1466716342.88,NA,2.00871181488,1,000802_c437_0063_cslp.jpg,0
3,1,things that are yellow,1466716344.89,Y,0.621193170547,1,970801_0046_1045_oslp.jpg,1
3,1,things that are yellow,1466716346.9,Y,0.565075874329,1,970801_1316_1106_oslp.jpg,1
3,1,things that are yellow,1466716348.92,NA,2.02131915092,1,ladle.jpg,0
3,1,things that are yellow,1466716350.94,NA,2.00336909294,1,970801_0397_1020_oslp.jpg,0
3,1,things that are yellow,1466716352.94,NA,2.03078985214,1,sweater.jpg,0
3,1,things that are yellow,1466716354.97,NA,2.00180506706,1,970801_0382_1050_oslp.jpg,0
3,1,things that are yellow,1466716356.98,Y,0.486964941025,1,000802_c757_0095_cslp.jpg,1
3,1,things that are yellow,1466716359.01,NA,2.01251101494,1,blender.jpg,0
3,1,things that are yellow,1466716361.02,Y,0.557735919952,1,970801_0383_1044_oslp.jpg,1
3,1,things that are yellow,1466716363.03,Y,0.568660974503,1,970801_0181_1079_oslp.jpg,1
3,1,things that are yellow,1466716365.04,NA,2.01423096657,1,boxer.jpg,0
3,2,clothes,1466716369.27,NA,2.03366708755,1,toothbrush 9.jpg,0
3,2,clothes,1466716371.3,NA,2.01039099693,1,970801_2621_1114_oslp.jpg,0
3,2,clothes,1466716373.31,NA,2.02949500084,1,970801_0058_1034_oslp.jpg,0
3,2,clothes,1466716375.34,NA,2.0321969986,1,shrimp 5.jpg,0
3,2,clothes,1466716377.38,NA,2.00570487976,1,double bed.jpg,0
3,2,clothes,1466716379.38,Y,0.62332701683,1,jacket and paper heart.jpg,1
3,2,clothes,1466716381.39,NA,2.02345609665,1,accordion.jpg,0
3,2,clothes,1466716383.42,NA,2.01524209976,1,baby crocodile head.jpg,0
3,2,clothes,1466716385.43,Y,1.28740406036,1,970801_1642_1100_oslp.jpg,1
3,2,clothes,1466716387.45,NA,2.02390980721,1,coins.jpg,0
3,2,clothes,1466716389.48,Y,0.619915008545,1,010208_0649_0145_lslp.jpg,1
3,2,clothes,1466716391.48,Y,1.10366797447,1,dirty socks.jpg,1
3,2,insects,1466716396.1,NA,2.01499390602,1,gorilla.jpg,0
3,2,insects,1466716398.11,NA,2.02712106705,1,shirt.jpg,0
3,2,insects,1466716400.14,NA,2.00324320793,1,train.jpg,0
3,2,insects,1466716402.14,Y,0.519716024399,1,970801_2502_1019_oslpj.jpg,1
3,2,insects,1466716404.15,NA,2.01675009727,1,contortionist.jpg,0
3,2,insects,1466716406.17,NA,2.03154587746,1,tape measure.jpg,0
3,2,insects,1466716408.2,Y,0.621743202209,1,970801_0959_1113_oslpj.jpg,1
3,2,insects,1466716410.2,NA,2.01389288902,1,window.jpg,0
3,2,insects,1466716412.21,Y,0.731477022171,1,Will-we-feed-the-world-on-insects.jpg,1
3,2,insects,1466716414.23,NA,2.02429890633,1,police officer.jpg,0
3,2,insects,1466716416.25,Y,0.633055210114,1,970801_0397_1016_oslp.jpg,1
3,2,insects,1466716418.27,Y,0.866589069366,1,970801_0960_1058_oslp.jpg,1
3,1,things with handles,1466716422.86,Y,0.99499297142,1,tools.jpg,1
3,1,things with handles,1466716424.86,Y,0.876163005829,1,WSB12_zoom-wicker-shopping -basket.jpg,1
